CUSTOMER_KEY_DistributionCustomerID,CALPHA_CustomerName,CLIMIT_CreditLimit,SALES_REP_ID_Primary,SALES_REP_ID_Secondary,SMNAME_SalesmanName
101008,"RAM ALLOYS LLC                     ",100000,101,157,"BEN HILTON     "
100958,"RAM-GEAR MANUFACTURING INC         ",0,112,157,"SHAWN REYES    "
100231,"RAMIREZ PRECISION MACHINE INC      ",13750,104,110,"DAVID POPHAM   "
101159,"RAY OIL TOOL CO INC                ",25000,108,109,"LACEY CORTEZ   "
101239,"RAYSON COMPANY                     ",0,104,110,"DAVID POPHAM   "
100347,"RB MACHINE WORKS INC               ",0,199,199,"HOUSE ACCOUNT  "
100576,"REACTIVE DOWNHOLE TOOLS USA INC    ",100000,119,110,"DARREL THORMER "
101345,"REDA PRODUCTION SYSTEMS            ",50000,121,199,"CHRIS SITKA    "
101213,"REL ENTERPRISES INC                ",0,101,199,"BEN HILTON     "
101157,"RELIABLE MACHINERY SOLUTIONS LLC   ",50000,104,157,"DAVID POPHAM   "
101249,"RELIABLE TURBINE SERVICES          ",0,156,157,"DARIO CAMACHO  "
100248,"RELIANCE PRECISION MANUFACTURING   ",15000,104,157,"DAVID POPHAM   "
100399,"RENEGADE OIL TOOLS                 ",200000,108,109,"LACEY CORTEZ   "
100316,"RENTERIA MANUFACTURING COMPANY     ",0,199,199,"HOUSE ACCOUNT  "
100873,"RESOLUTE MACHINING LLC             ",0,112,110,"SHAWN REYES    "
101251,"RESOURCE METALS COMPANY            ",50000,112,157,"SHAWN REYES    "
101099,"REV MANUFACTURING INC              ",0,104,157,"DAVID POPHAM   "
100182,"RHW METALS INC                     ",0,199,199,"HOUSE ACCOUNT  "
101177,"RICE PRECISION MANUFACTURING       ",0,112,157,"SHAWN REYES    "
100911,"RICO MACHINE CO                    ",0,112,199,"SHAWN REYES    "
100905,"RIGHTWAY MFG SOLUTIONS LLC         ",0,104,199,"DAVID POPHAM   "
101380,"RILEY SCREW PRODUCTS INC           ",25000,119,157,"DARREL THORMER "
101066,"RIVAL DOWNHOLE TOOLS LLC           ",0,112,110,"SHAWN REYES    "
100555,"RIVER CITIES MACHINE LLC           ",75000,156,109,"DARIO CAMACHO  "
101233,"RJ HEBERT PRODUCTS LLC             ",10000,156,109,"DARIO CAMACHO  "
100580,RMC RELIABLE MACHINISTS CORPORATION,30000,104,110,"DAVID POPHAM   "
100915,"RMS MEPCO                          ",50000,112,157,"SHAWN REYES    "
100660,"ROCKWELL PRECISION INC             ",10000,108,110,"LACEY CORTEZ   "
100893,"ROMTEX ENTERPRISES INC             ",50000,156,157,"DARIO CAMACHO  "
100130,"RONAL EQUIPMENT INC                ",25000,101,157,"BEN HILTON     "
101344,"RONCO MACHINE & MANUFACTURING INC  ",0,101,157,"BEN HILTON     "
100512,"ROY B WHEELER CO INC               ",75000,101,110,"BEN HILTON     "
101302,"RP TOOLS INC                       ",0,121,199,"CHRIS SITKA    "
100240,"RT PRECISION MACHINERY LP          ",0,199,199,"HOUSE ACCOUNT  "
100569,"RUSHING MACHINE SHOP               ",0,156,109,"DARIO CAMACHO  "
101299,"RVO MANUFACTURING LLC              ",50000,156,110,"DARIO CAMACHO  "
100235,"RYERSON                            ",100000,121,199,"CHRIS SITKA    "
100173,"S & C MACHINING LLC                ",0,199,199,"HOUSE ACCOUNT  "
100132,"S & S ALLOY STEEL INC              ",0,101,199,"BEN HILTON     "
100247,"S & S INSTRUMENTS                  ",0,199,199,"HOUSE ACCOUNT  "
100178,"S&K MACHINEWORKS AND FAB INC       ",0,199,199,"HOUSE ACCOUNT  "
100271,"S&T MACHINE SHOP INC               ",0,199,199,"HOUSE ACCOUNT  "
100230,"SAFOCO INC                         ",0,199,199,"HOUSE ACCOUNT  "
100308,"SAGE PRODUCTION                    ",0,199,199,"HOUSE ACCOUNT  "
101402,"SAIRANG INC                        ",0,112,157,"SHAWN REYES    "
101118,"SANVIA GROUP LLC                   ",0,101,199,"BEN HILTON     "
101412,"SATURN MACHINE INC                 ",0,121,157,"CHRIS SITKA    "
100371,"SAXON TECHNOLOGIES                 ",0,112,157,"SHAWN REYES    "
100549,"SCARLET ALLOYS                     ",0,101,199,"BEN HILTON     "
101174,"SCHLUMBERGER SHANGHAI              ",0,121,199,"CHRIS SITKA    "
100539,"SCHLUMBERGER SINGAPORE             ",500000,121,199,"CHRIS SITKA    "
100482,"SCHLUMBERGER TECHNOLOGY CORP       ",0,121,199,"CHRIS SITKA    "
100633,"SCHOELLER-BLECKMANN ENERGY SERVICS ",0,108,109,"LACEY CORTEZ   "
101260,"SCHULTE MACHINE WORKS INC          ",0,121,199,"CHRIS SITKA    "
101243,"SCOPE TECHNOLOGY LLC               ",50000,156,157,"DARIO CAMACHO  "
101406,"SCRAP TRADING INTERNATIONAL LLC    ",0,156,110,"DARIO CAMACHO  "
101122,"SEALEVEL CONSTRUCTION INC          ",0,156,109,"DARIO CAMACHO  "
100935,"SEALS-EASTERN INC                  ",50000,101,199,"BEN HILTON     "
100278,"SEAMLESS STEEL PIPE LTD            ",0,199,199,"HOUSE ACCOUNT  "
101370,"SEOAM MACHINERY INDUSTRY CO LTD    ",0,101,199,"BEN HILTON     "
101120,"SERTECPET SA                       ",100000,112,199,"SHAWN REYES    "
100118,"SERVICE MACHINE & SUPPLY INC       ",75000,156,109,"DARIO CAMACHO  "
100823,"SERVICE MACHINE SPECIALTIES INC    ",0,112,199,"SHAWN REYES    "
100840,"SHAMROCK PRECISION LLC             ",25000,101,110,"BEN HILTON     "
101396,"SHAW ACQUISITIONS HOLDINGS LLC     ",20000,121,199,"CHRIS SITKA    "
100256,"SHAW NAPTECH INC                   ",0,199,199,"HOUSE ACCOUNT  "
101237,"SHEAR TECH                         ",0,112,199,"SHAWN REYES    "
100113,"SHELL MACHINE WORKS                ",0,108,157,"LACEY CORTEZ   "
100481,"SICOM INDUSTRIES LTD               ",0,103,199,"WAYNE STOCKEL  "
100001,"SIGMA TUBE & BAR LLC               ",0,199,199,"HOUSE ACCOUNT  "
101163,"SIGMAHLR                           ",25000,121,157,"CHRIS SITKA    "
100527,"SILVERADO MACHINE                  ",0,119,120,"DARREL THORMER "
100281,"SKULLY'S MACHINE & FABRICATION LLC ",0,104,199,"DAVID POPHAM   "
101035,"SKYLINE MACHINE SHOP               ",0,101,199,"BEN HILTON     "
100237,"SLOTT'S MACHINE INC                ",0,199,103,"HOUSE ACCOUNT  "
100810,"SLT MACHINE WORKS LLC              ",20000,104,157,"DAVID POPHAM   "
101418,"SMI METAL PRECISION LLC            ",5000,156,199,"DARIO CAMACHO  "
100798,"SMITH INTERNATIONAL INC            ",250000,121,157,"CHRIS SITKA    "
100967,"SMITH MACHINE DYNAMICS LLC         ",10000,112,199,"SHAWN REYES    "
100197,"SOL'S PIPE & STEEL INC             ",0,199,199,"HOUSE ACCOUNT  "
100624,"SOND INDUSTRIES                    ",0,120,199,MURRAY KAMMERER
100754,"SOURCE AUTOMATION                  ",0,112,120,"SHAWN REYES    "
101212,"SOUTHEAST MACHINE SHOP LLC         ",0,156,199,"DARIO CAMACHO  "
101382,"SOUTHWEST OILFIELD PRODUCTS INC    ",50000,121,157,"CHRIS SITKA    "
100294,"SOUTHWESTERN MANUFACTURING INC     ",0,199,199,"HOUSE ACCOUNT  "
101373,"SPACE CITY DISTRIBUTION            ",0,156,199,"DARIO CAMACHO  "
100572,"SPACE CITY MACHINE & TOOL CO       ",0,101,157,"BEN HILTON     "
101363,"SPARTAN MACHINE LLC                ",0,121,199,"CHRIS SITKA    "
100350,"SPECIAL METALS CANADA              ",0,199,199,"HOUSE ACCOUNT  "
100501,"SPECIAL METALS INC                 ",150000,156,199,"DARIO CAMACHO  "
101202,"SPECIAL QUALITY ALLOYS INC         ",0,156,199,"DARIO CAMACHO  "
100207,"SPECIALTY HEAT TREAT INC           ",0,199,199,"HOUSE ACCOUNT  "
100123,"SPECIALTY SAW CUTTING LTD          ",0,199,199,"HOUSE ACCOUNT  "
100962,"SPECIALTY STEEL SUPPLY             ",0,156,199,"DARIO CAMACHO  "
101064,"SPINDLETOP MACHINE WORKS & TECH    ",20000,112,157,"SHAWN REYES    "
101092,"SPITZER INDUSTRIES INC             ",0,112,157,"SHAWN REYES    "
100964,"SPOOLTECH                          ",5000,101,157,"BEN HILTON     "
101351,"SPOOLTECH CLADDING & MACHINE LLC   ",10000,101,199,"BEN HILTON     "
100526,"SPRING BOLT AND NUT MANUFACTURING  ",0,108,110,"LACEY CORTEZ   "
101195,"SRI ENERGY INC                     ",300000,101,157,"BEN HILTON     "
100510,"ST LOUIS PIPE & SUPPLY INC         ",0,104,199,"DAVID POPHAM   "
100565,"STABILTEC DOWNHOLE TOOLS LLC       ",25000,108,109,"LACEY CORTEZ   "
101193,"STAC MANUFACTURING INC             ",0,120,199,MURRAY KAMMERER
100117,"STANDARD MACHINE WORKS             ",0,199,199,"HOUSE ACCOUNT  "
101265,"STAR INTERNATIONAL INC             ",0,108,199,"LACEY CORTEZ   "
100592,"STEEL ALLOYS & SVCS                ",150000,101,199,"BEN HILTON     "
100148,"STEEL ASSOCIATES INC               ",100000,156,199,"DARIO CAMACHO  "
101232,"STEEL RIVER MANUFACTURING          ",25000,119,110,"DARREL THORMER "
101011,"STELLA INDUSTRIES LLC              ",0,156,109,"DARIO CAMACHO  "
100825,"STELLA TOOL RENTAL LLC             ",0,101,157,"BEN HILTON     "
100290,"STEMCOR SPECIAL STEELS LLC         ",0,199,199,"HOUSE ACCOUNT  "
101114,"STERLING MACHINERY COMPANY INC     ",0,156,110,"DARIO CAMACHO  "
100971,"STEVENS TECH INC                   ",0,112,199,"SHAWN REYES    "
100116,"STEWART TUBULAR PRODUCTS INC       ",500000,101,110,"BEN HILTON     "
100712,"STREAM-FLO USA LLC                 ",100000,156,109,"DARIO CAMACHO  "
100125,"STREAMLINE INDUSTRIES, LLC         ",25000,101,109,"BEN HILTON     "
100341,"STU BLATTNER INC                   ",0,199,199,"HOUSE ACCOUNT  "
100733,"SUBURBAN PRECISION MOLD CO INC     ",0,112,199,"SHAWN REYES    "
100604,"SUHM SPRING WORKS INC              ",0,108,109,"LACEY CORTEZ   "
101303,"SUMITOMO CORPORATION EUROPE LTD    ",0,101,199,"BEN HILTON     "
100274,"SUMMIT MACHINE                     ",0,199,199,"HOUSE ACCOUNT  "
100313,"SUMMIT SPECIALTY METALS INC        ",0,199,199,"HOUSE ACCOUNT  "
100348,"SUMMIT TUBULARS CORP               ",0,199,199,"HOUSE ACCOUNT  "
100105,"SUN MANUFACTURING COMPANY          ",50000,101,157,"BEN HILTON     "
100490,"SUNSHINE MACHINE INC               ",3000,108,199,"LACEY CORTEZ   "
101024,"SUPERIOR DRILLING SOLUTIONS LLC    ",10000,156,199,"DARIO CAMACHO  "
100239,"SUPERIOR MACHINE                   ",0,199,199,"HOUSE ACCOUNT  "
100622,"SUPERIOR THREADED PRODUCTS INC     ",50000,108,157,"LACEY CORTEZ   "
101223,"SUPREME SERVICE & SPECIALTY CO INC ",100000,108,109,"LACEY CORTEZ   "
100603,"SW ENERGY SERVICES                 ",0,101,199,"BEN HILTON     "
101255,"SWM INTERNATIONAL                  ",0,101,199,"BEN HILTON     "
101192,"SYNERGY MACHINE                    ",0,108,109,"LACEY CORTEZ   "
100817,"SYNERGY MACHINE LLC                ",20000,104,110,"DAVID POPHAM   "
101034,"SYNERGY MACHINING SERVICES         ",0,156,157,"DARIO CAMACHO  "
100747,"SYNTEX SUPER MATERIALS INC         ",0,112,110,"SHAWN REYES    "
100573,"T&A PRECISION MACHINE INC          ",0,104,110,"DAVID POPHAM   "
100165,"T&S MACHINE CO INC                 ",0,156,110,"DARIO CAMACHO  "
100977,"T4 COMPONENTS LLC                  ",0,104,199,"DAVID POPHAM   "
101015,"TALLY PRODUCTION SYSTEMS           ",20000,112,157,"SHAWN REYES    "
100761,"TAM INTERNATIONAL INC              ",0,104,110,"DAVID POPHAM   "
100602,"TATCO MACHINE & REPAIR INC         ",25000,156,109,"DARIO CAMACHO  "
100406,"TAYLOR OILFIELD MANUFACTURING INC  ",1000000,108,157,"LACEY CORTEZ   "
100310,"TCR INC                            ",0,156,199,"DARIO CAMACHO  "
100493,"TDK MACHINE INC                    ",20000,108,157,"LACEY CORTEZ   "
100459,"TECH SEAL INTERNATIONAL            ",0,104,199,"DAVID POPHAM   "
101282,"TECH SERVICE PRODUCTS              ",0,108,109,"LACEY CORTEZ   "
101372,"TECHNOGENIA INC                    ",0,156,199,"DARIO CAMACHO  "
100983,"TECHSHOP INTERNATIONAL SA          ",0,156,199,"DARIO CAMACHO  "
100990,"TECHWEST INC                       ",0,104,199,"DAVID POPHAM   "
101310,"TECHWEST INC                       ",20000,104,199,"DAVID POPHAM   "
101358,"TEEJAY MACHINE CO LLC              ",10000,104,157,"DAVID POPHAM   "
101417,"TEI ALSIM SANAYI TICARET AS        ",100000,156,199,"DARIO CAMACHO  "
100162,"TEJAS TUBULAR PRODUCTS INC         ",25000,101,110,"BEN HILTON     "
101139,"TELLEZ MACHINE INC                 ",0,112,157,"SHAWN REYES    "
100152,"TENARIS GLOBAL SERVICES SA         ",0,199,199,"HOUSE ACCOUNT  "
101049,"TERRA DRILL LTD                    ",0,120,199,MURRAY KAMMERER
101271,"TEST ACCT ONLY                     ",0,187,187,"NOEL TOVAR     "
100315,"TEXAS ALLOYS & TOOL COMPANY        ",75000,156,110,"DARIO CAMACHO  "
100921,"TEXAS DIVERSIFIED MACHINE TOOL     ",5000,104,157,"DAVID POPHAM   "
100213,"TEXAS HONING INC                   ",50000,101,110,"BEN HILTON     "
101398,"TEXAS INNOVATIVE SOLUTIONS LLC     ",0,112,199,"SHAWN REYES    "
100655,"TEXAS INTERNATIONAL OILFIELD TOOLS ",10000,101,110,"BEN HILTON     "
101153,"TEXAS LEAK SEALING MANUFACTURING   ",0,101,157,"BEN HILTON     "
100185,"TEXAS PIPE WORKS INC               ",50000,104,110,"DAVID POPHAM   "
100887,"TEXAS PRECISION MACHINE            ",75000,104,157,"DAVID POPHAM   "
100329,"TEXAS SHAPED METALS LLC            ",0,199,199,"HOUSE ACCOUNT  "
100612,"TEXAS SHAPES LLC                   ",125000,121,157,"CHRIS SITKA    "
100183,"TEXAS STAINLESS                    ",0,199,199,"HOUSE ACCOUNT  "
101200,"TEXAS STEEL CONVERSION INC         ",0,101,199,"BEN HILTON     "
100699,"TEXCELLENT INDUSTRIES INC          ",0,121,199,"CHRIS SITKA    "
100275,"THALES MACHINE INC                 ",0,199,199,"HOUSE ACCOUNT  "
100715,"THE LLOYD COMPANY                  ",0,156,157,"DARIO CAMACHO  "
101103,"THE SUBSEA COMPANY                 ",0,104,110,"DAVID POPHAM   "
101338,"THE SUBSEA COMPANY                 ",0,101,199,"BEN HILTON     "
100454,"THOMPSON MACHINE LLC               ",0,101,199,"BEN HILTON     "
100763,"TILCO MACHINE WORKS INC            ",20000,112,157,"SHAWN REYES    "
100301,"TIMKENSTEEL MATERIAL SERVICES LLC  ",0,199,199,"HOUSE ACCOUNT  "
101138,"TITAN MACHINING LTD                ",0,120,199,MURRAY KAMMERER
100283,"TIW CANADA                         ",0,199,199,"HOUSE ACCOUNT  "
100474,"TIW CORPORATION                    ",0,108,199,"LACEY CORTEZ   "
100525,"TJ MACHINE & TOOL LTD              ",125000,104,110,"DAVID POPHAM   "
100784,"TMS MACHINE                        ",0,104,157,"DAVID POPHAM   "
101150,"TNG ENERGY SERVICES INC            ",0,108,199,"LACEY CORTEZ   "
100219,"TNN MACHINING COMPANY              ",25000,104,157,"DAVID POPHAM   "
100486,"TOMAHAWK DOWNHOLE LLC              ",150000,108,109,"LACEY CORTEZ   "
100690,"TOP GUN MACHINE LTD                ",0,108,120,"LACEY CORTEZ   "
100674,"TOP NOTCH MACHINE WORKS LLC        ",5000,112,157,"SHAWN REYES    "
100355,"TOP TECH INDUSTRIES LTD            ",25000,156,120,"DARIO CAMACHO  "
100263,"TOP-CO INC                         ",0,199,199,"HOUSE ACCOUNT  "
101176,"TOS OILFIELD SERVICES LLC          ",0,101,199,"BEN HILTON     "
101248,"TOTAL MACHINING SOLUTIONS LLC      ",0,156,157,"DARIO CAMACHO  "
100370,"TOTAL OILFIELD EQUIPMENT & SUPPLY  ",100000,104,157,"DAVID POPHAM   "
100758,"TOWNSEND WELL CONTROL              ",0,112,157,"SHAWN REYES    "
101059,"TOWNSEND WELL CONTROL RM           ",0,104,157,"DAVID POPHAM   "
101315,"TRADING HERITAGE INTERNATIONAL     ",0,119,199,"DARREL THORMER "
100257,"TRAW MACHINE WORKS                 ",0,104,110,"DAVID POPHAM   "
100445,"TRCW LLC                           ",0,101,157,"BEN HILTON     "
100345,"TRENDSETTER ENGINEERING INC        ",25000,112,157,"SHAWN REYES    "
100407,"TRI CITY PIPE & MACHINE LLC        ",10000,156,109,"DARIO CAMACHO  "
101285,"TRI STATE FISHING TOOLS            ",0,156,199,"DARIO CAMACHO  "
100212,"TRIG MACHINE INC                   ",15000,104,110,"DAVID POPHAM   "
101208,"TRILOGY PRECISION                  ",0,112,199,"SHAWN REYES    "
100605,"TRIPLE J COIL TUBING PRODUCTS LLC  ",50000,104,110,"DAVID POPHAM   "
100265,"TRIPLE RPM MANUFACTURING           ",0,156,110,"DARIO CAMACHO  "
100180,"TRIUMPH STRUCTURES-EAST TEXAS INC  ",0,199,199,"HOUSE ACCOUNT  "
101410,"TRIVENI TURBINES AMERICAS INC      ",100000,112,157,"SHAWN REYES    "
101306,"TRYCO MACHINE WORKS                ",0,119,199,"DARREL THORMER "
100226,"TSS TECHNOLOGIES INC               ",0,199,199,"HOUSE ACCOUNT  "
101027,"TUBE SUPPLY                        ",0,101,199,"BEN HILTON     "
101134,"TUBULAR ACCESSORIES CORP           ",1500,108,109,"LACEY CORTEZ   "
100129,"TUBULAR STEEL INC                  ",100000,112,199,"SHAWN REYES    "
101298,"TURBONETICS ENGINEERING & SERVICES ",25000,104,157,"DAVID POPHAM   "
100773,"TURN TEC MACHINE                   ",0,112,199,"SHAWN REYES    "
100417,"TURN-TECH INC                      ",50000,112,157,"SHAWN REYES    "
100171,"TURN-TEX MACHINE & TOOL            ",50000,156,109,"DARIO CAMACHO  "
101309,"TURNAROUND MACHINE & REPAIR INC    ",0,112,157,"SHAWN REYES    "
101167,"TURNCO MACHINE INC                 ",10000,104,110,"DAVID POPHAM   "
101391,"TURNIT MACHINE                     ",0,112,157,"SHAWN REYES    "
100629,"TURNKEY MANUFACTURING INC          ",50000,112,157,"SHAWN REYES    "
100415,"TURNTEC MANUFACTURING              ",50000,119,199,"DARREL THORMER "
100719,"TUTTIE'S MACHINE & SUPPLY          ",50000,119,109,"DARREL THORMER "
101376,"UC PRECISION INC                   ",0,156,157,"DARIO CAMACHO  "
101121,"ULTIMATE PRECISION TECH LLC        ",0,112,157,"SHAWN REYES    "
101409,"ULTRA CORPOTECH PVT LTD            ",0,101,199,"BEN HILTON     "
100929,"UNION TECH                         ",75000,156,157,"DARIO CAMACHO  "
100188,"UNIQUE MACHINE LLC                 ",0,199,157,"HOUSE ACCOUNT  "
100220,"UNIT DROP FORGE CO INC             ",0,199,199,"HOUSE ACCOUNT  "
100564,"UNITED MACHINE WORKS               ",20000,104,110,"DAVID POPHAM   "
101044,"UNITY FABRICATION LLC              ",0,112,157,"SHAWN REYES    "
101394,"UNIVERSAL COMPONENTS BICM          ",0,156,120,"DARIO CAMACHO  "
100200,"UNIVERSAL MANUFACTURING SERVICES   ",100000,101,109,"BEN HILTON     "
101312,"US BOLT MANUFACTURING INC          ",0,101,199,"BEN HILTON     "
100561,"US STEEL OILWELL SERVICES LLC      ",1000000,101,157,"BEN HILTON     "
101294,"USA PRECISION MACHINING CO         ",10000,121,199,"CHRIS SITKA    "
100696,"V&C QUALITY MACHINE SHOP INC       ",20000,112,157,"SHAWN REYES    "
100270,"VALLEY PERFORATING CO              ",100000,104,157,"DAVID POPHAM   "
100384,VALLOUREC OIL & GAS MEXICO SA DE CV,0,101,199,"BEN HILTON     "
100299,"VALLOUREC TUBE-ALLOY LLC           ",500000,104,110,"DAVID POPHAM   "
100665,"VALPO MACHINE SHOP INC             ",0,156,199,"DARIO CAMACHO  "
101182,"VALVE & WELLHEAD SPECIALISTS LLC   ",0,108,109,"LACEY CORTEZ   "
100728,"VAM USA LLC                        ",1000000,101,109,"BEN HILTON     "
100760,"VANOIL COMPLETION SYSTEMS          ",50000,156,109,"DARIO CAMACHO  "
100894,"VAREL ENERGY SOLUTIONS LLC         ",0,101,110,"BEN HILTON     "
101279,"VARZENE METAL SAN VE TIC AS        ",0,156,199,"DARIO CAMACHO  "
100560,"VELOCITY MANUFACTURING CORPORATION ",0,112,110,"SHAWN REYES    "
100523,"VERACITY MACHINE LLC               ",0,108,109,"LACEY CORTEZ   "
100999,"VERTICE OIL TOOLS                  ",25000,112,157,"SHAWN REYES    "
101387,"VMTC LLC                           ",0,112,157,"SHAWN REYES    "
100952,"VOLANT OIL TOOLS                   ",0,156,120,"DARIO CAMACHO  "
100694,"VU ENTERPRISE INC                  ",50000,156,157,"DARIO CAMACHO  "
101141,"VULCAN MACHINE WORKS INC           ",0,120,199,MURRAY KAMMERER
100736,"W74 OIL TOOLS                      ",20000,101,157,"BEN HILTON     "
100295,"WATSON GRINDING & MFG CO           ",0,199,199,"HOUSE ACCOUNT  "
101169,"WEAR PRODUCTS FOR INDUSTRY         ",0,101,199,"BEN HILTON     "
100264,"WEATHERFORD CANADA LTD             ",0,120,199,MURRAY KAMMERER
100312,"WEATHERFORD MCALLISTER             ",0,199,199,"HOUSE ACCOUNT  "
100431,"WEATHERFORD US LP                  ",0,156,110,"DARIO CAMACHO  "
100551,"WEATHERFORD US LP                  ",0,156,110,"DARIO CAMACHO  "
100566,"WEATHERFORD US LP                  ",50000,118,110,MICHAEL BROUSSA
100770,"WEATHERFORD US LP                  ",0,108,110,"LACEY CORTEZ   "
100326,"WEATHERFORD US LP GEMECO           ",0,199,199,"HOUSE ACCOUNT  "
100266,"WELDFIT CORPORATION                ",0,199,199,"HOUSE ACCOUNT  "
100166,"WELDING OUTLETS INC                ",0,101,157,"BEN HILTON     "
100950,"WELLBORE INTEGRITY SOLUTIONS LLC   ",0,156,157,"DARIO CAMACHO  "
100705,"WELLHEAD CONTROL PRODUCTS INC      ",0,112,157,"SHAWN REYES    "
101214,"WELLMATICS LLC                     ",0,112,199,"SHAWN REYES    "
101143,"WELLNOZ INC                        ",0,112,157,"SHAWN REYES    "
101171,"WESCO LLC                          ",0,156,199,"DARIO CAMACHO  "
100965,"WESTERN DRILLING TOOLS INC         ",0,120,199,MURRAY KAMMERER
100392,"WESTFIELD MACHINE INC              ",0,121,110,"CHRIS SITKA    "
100175,"WHITCO SUPPLY                      ",400000,104,109,"DAVID POPHAM   "
100443,"WHITLIEJO SPECIALTY COMPANY LLC    ",150000,112,109,"SHAWN REYES    "
101327,"WILLIAM M WEBBER                   ",0,119,199,"DARREL THORMER "
100723,"WILLS PRECISION MFG INC            ",50000,108,157,"LACEY CORTEZ   "
100184,"WIRELINE PRODUCTS & SUPPLY         ",0,156,110,"DARIO CAMACHO  "
100359,"WM INDUSTRIES INC                  ",0,199,199,"HOUSE ACCOUNT  "
101416,"WOLFGRAMM INDUSTRIES               ",0,119,157,"DARREL THORMER "
100126,"WOODCO USA                         ",0,112,157,"SHAWN REYES    "
100752,"WOOLLEY TOOL INC                   ",0,103,199,"WAYNE STOCKEL  "
100649,"WORLDMET INDUSTRIES LLC            ",0,121,157,"CHRIS SITKA    "
100885,"WORLDWIDE OILFIELD MACHINE INC     ",0,112,199,"SHAWN REYES    "
101407,"WORLDWIDE PIPE & SUPPLY            ",0,104,199,"DAVID POPHAM   "
101270,"WW INDUSTRIES                      ",0,101,199,"BEN HILTON     "
100276,"WYNN MACHINE & MANUFACTURING LTD   ",0,156,120,"DARIO CAMACHO  "
101042,XINGCHENG SPECIAL STEEL AMERICA INC,0,156,199,"DARIO CAMACHO  "
101160,"XPRESS WELLHEAD MFG LLC            ",0,156,109,"DARIO CAMACHO  "
100700,"YOUNGER AND SONS MANUFACTURING CO  ",0,104,110,"DAVID POPHAM   "
100325,"ZJY MANUFACTURING INC              ",0,199,199,"HOUSE ACCOUNT  "
